飢,人に飢え用もないのにコンビニで鎮痛剤を買う午前2時,私たち飢えていたんだろうね手を繋いでずっとしりとりをした,「こんにちは、はたらけ」という名の場所で飢えをはじめて意識している,あをぞらに飢えたるきみの気まぐれに雨宿りするわたしのからだ,飢えている体で醤油を飲むたびに明日の醤油の味を思った,路地裏で飢えた吾と猫鉢合わす少し身の付く鮭の皮あり,くじらより大きくなった胃袋でいくら食べてもきみが足りない,愛情に飢えた獣はコンビニで万札出して釣り銭もらう,2時間目 日本史 天保の飢饉 そんなことよりお腹すいたな,むらさめの愛に飢えたる妹が私のために手折るたんぽぽ,耳たぶをやさしくはめば満たされて飢えてたことにあとから気づく,睡眠に飢えているのに胃袋へ届けてしまう黒いコーヒー,めつきりとGigaの減つてる月末に飢餓をかんじてすこしひもじい,貧困の広告尻目に廃棄する 賞味期限が2分過ぎたから,二の腕を測られたことのない子等がお腹すいたとお菓子をねだる,飢餓よりも飢餓感のある日本には逆恨みによる通り魔がある,飢え死んだ蛙に両手合わせてる天使のことをずっと見ていた,アフリカの戦乱の地に飢ゑし子の目はあてもなき空をさまよふ,軒下のツバメの子らは懸命に自らの飢えを口々に叫ぶ,愛に飢えアイウエオンナと自虐ったって空は高いぞ真っ直ぐ生きよう,飢えていることが大切穏やかな暮らしの中でまだ光る夢,恵まれて美味しいばかり食べれても人はそれなり飢えも感じる,ハーゲンダッツ飲み込んですぐに戻せればもいちどイチゴの味だと姉は,飢えきった肉体御して大脳はオフィスの夜更けにランナーズハイ,深夜2時飢餓感のない口内も寂しくてついパンを押し込む,簡単にパンツは脱がず一輪の花をあげなさい飢えた人には,新緑や鳥かしましく健やかに飢え満たしゆく朝の公園,不死者不滅の愛を渇望し癒すこと無き闇の申し子,飢えた子の写真展示を見た後で行くバイキングへいわなにほん
植,右耳にうたを吹き込むすこしだけわたしを移植してゆくやうに,荒れ果てた心にバラを植えましょう 優雅に生きることが復讐,陽だまりに植えた覚えのない花をていねいに抜く母の箱庭,大勢が行方不明になった家でせっせと桜の木を植えるひと,山峡にたった七畝を田植えした祖父の愚直を放棄田にする,植木鉢のなかで暮らしているような行き場のなさと今日の重力,向日葵に似ている人を好きになり深夜に開く植物図鑑,仕事から帰った母は家中の植物たちに「ただいま」を言う,すみません、今日の飲み会遠慮します、植物たちとの会話があるので。,気に入った植木ばさみを手に入れて切ってみたくて盆栽を買う,私たちふたりで愛を注いでたトマトがぽとりと落ちる夕暮れ,ベランダの鉢植えを這うカタツムリ    もうどのくらい迷子でいるの,はつなつの植物図鑑に茄子みのり漬物のことを考えている,誤植だと信じたかった旧姓と名簿に書かれた君の名前,庭隅にあんずの苗を植えた日のいま思い出はまろやかになる,あの夜の誤植にされた言の葉がまだ手のひらで息をしている,炊きたての匂いがはこぶ幸せや明日のからだが田に植わってる,常識を植えつけている何度でもただしく持たすキャラクター箸,植物が好きな人には悪人はいないと思う  あんな奴でも,許すことを覚えたけれど植物のようにさみしい自己愛だった,無駄口を叩かずひたすらマイペースな植物たちと深い仲です,母はいつ植ゑたのだらう芳しきキウイの花のいま盛りなり,植物が心の栄養になるらしい買ったサボテン窓際に置く,髭を地に植えて林を広めゆく荒ぶる神のスサノオノミコト,夢で会うあの子は僕に許可取らず心にサボテン植えちゃったらしい,名に惹かれ庭に植えたる紫陽花の「ダンスパーティー」始まりのとき,魔王城攻略のキー入り口の青の紫陽花鉢植えの下,おのづから蒔かぬ嘆きの種だにも憂世の植ゑていかに住めとや,出番待つ緑のお顔アマガエル田植え近づく里山の声,もう誰もいない庭にも紫陽花が咲きます貴方の植えた通りに,植込に捨てられた紙はくしゃくしゃで  もとはパルプで大樹であった,植物の方が好きだと言う君が遠い目をして水をやる花,梅雨まえの顎アジサイの白き花植え込みに咲き夜目にうごめく,ヒトよりも確かな生を植物は見せて散りゆくとくに春には,植え込みのつつじも花終え桜葉より垣間見る梅雨の雲の郷愁,寄せ植えをひとつせっせとこしらえて声を聴こうとする薄曇り,暑くなりスイートピーも枯れました朝顔君が植え替え待ちです,また一本名もなき苗木植えるたび「地球」が「地球」じゃなくなっていく
カタツムリ,かたつむりに悪口を言うきょうおれが上司に言われたやつをそのまま,やんわりと断るすべも知らないで待ち合わせへと往く蝸牛,でで虫を雨に返してゆっくりでいいよと戻るわが病室へ,かたつむりに塩をかけたる無邪気さで離婚しようと微笑む君は,カタツムリのため息のように少しだけ不平をつぶやき作業着を着る,‪雨を編み葉を縫い合わすカタツムリ内職している紫陽花の陰‬,永遠に暮れてくような夕闇よ  カタツムリたる速度ですすめ,紫陽花に落ちる雫を受け止めたカタツムリだけ見えるきらめき,水無月の終わる頃には殻だけを証明として去るカタツムリ,アンダンテ  でんでんむしはそう言って歩く速さで道のりをゆく,‪話せずに本の貸し借り続いてる2人の距離はカタツムリの恋‬,雑巾は絞りきれずに蝸牛の足跡みたいに未練を残す,食用のカタツムリ無理無理無理と言いつつ箸でつついてつつく,カタツムリ殻は体の一部だと話す貴方を懐かしむ梅雨,わたしには眩しすぎますはつなつのひかりも君も膜ごしに見る,かたつむり歩いた跡だ、てかてかに夜のアスファルトひかりが続く,少しずつ少しずつでもカタツムリ夢へと向かう君のようだね,雨空に降り立ったのだ 紫陽花の毒を食めども梅雨に生きよう,雨の日を選んできみが踏んづけたかたつむりこそぼくなのでした,さみしさに家の壁這ふかたつむり引き剥がしゆく子どもの我と,カタツムリ触れなくなりこれからはどんな命を救っていこうか,背負い込んだ悩みを取り去ってあげたら死んでしまった君はカタツムリ,長靴で踏めばくしゃりと音をたて狂気の味に酔いしれる子ら,この傘に入らないかいカタツムリ 虹のあしあと途切れた僕の,蝸牛お家なくして塩振られ無邪気に摘んだ子どもは生きる,何らかの化石の役でカタツムリ園児のままごと強制参加,ぼんやりとコンクリートの壁を背に凭れる私はいまカタツムリ,肺呼吸って知ってたかカタツムリ水中避けて生き延びていく,小雨降り紫陽花の青鮮やかにカタツムリの恋写すキャンバス,目的のところまで這うカタツムリきみのペースのコツが知りたい,背にシェルターがある安心感が欲しいカタツムリへの嫉妬渦巻く,適当な壜に生けてる四葩には子かたつむりいて君は知らない,いつの間にここから去ったカタツムリ また空いている傘の右側,紫陽花のかたつむりをばうらやまし痴漢に遭いし独りの夜に
腰痛,腰痛を忘れて祖母はとびきりの飛行機雲を目で追っている,３度目のぎっくり腰はオフィスにて重要書類もつ刹那来ぬ,どこがどう痛いか上手く言えなくてあなたを好きな理由みたいに,トントンと叩いた腰から出た星が冗談ぬきでとても真顔だ,懐メロか新曲なのか分からない有線に似た腰痛持てり,初めての腰痛すらも愛しいと撫でるお腹の中からお返事,恋ならば胸にギックリなら腰にわれに流れる電流のある,腰痛が雨に溶けゆき薄くなる僕はあなたの奥を求めた,石油王ならば油田を差し出して乞うほどぎっくりしちゃってる腰,我が娘引っ越し手伝い荷を運び帰りに貰った腰痛お土産,君という未知の惑星探索し塔を見つけた罰が腰痛,しなやかな腰を下ろして微動だせずトノサマガエル腰痛はなし,君の手のぬくもりが肌に溶け込んで腰の痛みも流れる五月雨,これが夢だったんですか腰痛で彼女に湿布貼ってもらうの,ひとりでは腰の湿布が貼れなくて写真のきみは笑ってゐる,よっこいしょ大地の恵み届いてね日々の腰痛日々の勲章,腰痛がつらくて車椅子を立った進める道は前にしかない,腰痛のツボでも押してると思いたい自分の胸を揉んでるおじさん,腰痛のひとりを思ふ水平に枝をかかげて門飾る松,フィレオフィッシュを当てていくような沈みかたでかたちになる椅子,19歳、美しかった年なのに腰痛、胃痛、歯痛、頭痛が,腰痛に悩む父母 その子たるわが身もやはり腰痛持ちで
起,まだ起きているひとたちのさみしさのゆっくり流れてゆく川にいる,頻繁に起きる事件としてきみのソフトクリーム崩落がある,起き抜けに飲む水ほどに染みわたる言葉をもらう 朝はすぐそこ,前世では男であった 夢で得た勃起のあまりにあまりにリアル,風のあとエノコログサは起き上がる  退職すると今日こそ告げん,特急の座席でふいに揺り起こされたいささやかれたい「海だよ」,少しだけ君より早く起き出して静かに寝顔を観察している,雨粒の起点はどこか目に見えていることなんてほんの一部だ,靴を脱ぎできそこないのおきあがりこぼしのようになる午後十時,ハロワにて無言の再会退職し起業しますと言ってた部下と,窓むこう寄す波の音を聞きながら起きてるよ、起きてるよって言う,明日には紫陽花の咲く心地して起きるのを待つ気分で眠る,明け方の揺れにとび起きそのままに満員電車でまた揺れている,とほくからわたくしを呼ぶこゑのして夢のさなかのからだを起こす,起きてすぐ抱きつくクマのぬいぐるみいつも泣きそうな顔をしている,真夜中に起こしにやってくる君は夢の中だけとても優しい,いつまでも一人の人を胸に持つけっ起集会一人で開く,月曜日、雨 憂鬱を経たのちに起き上がり小法師になっている朝,起きてすぐ浴びるシャワーで真夜中に起こったバグは修正できる,起訴状：私は思考の八割をあなたによって失いました,午後五時のチャイムでそれは起動してきみの手を取る夕焼け小焼け,携帯のアラームだけがきびきびと繰り返されて起きない息子,七転び八起きの文字のいつしらに入れ替わりたる七転八倒,超巨大クマ型ロボを起動させパックのイチゴのお使い頼む,寝て起きて歯を磨いたら今日もまた色んな人生に逢いに行く,二度寝する朝の病棟  検温の看護士さんに起こされたくて,そんなにも僕が嫌いか 起き上がり小法師も赤ベコも動かない,猫の鼻湿ったキスは「ねえ起きて」乾いたキスは「ご飯ちょうだい」,「起立気をつけ礼」なんてたまにしか言わないのだし支配欲満たして,起立・礼・着席をするマッチ棒  そんなシュールな動画のように,「子育てがしやすい国を目指します！」号泣しつつ赤子が起きる,起承転結が決まらないいつもぐだぐだなまま眠りに落ちる,平穏な日々の再起動 スイッチはきみと一緒にいってしまった,寝て起きて寝て起きて寝て起きて寝て そのためだけに家は要ります,起き上がれ！頭のなかにパイロット起動音だけ口から漏れる,この世界 私ただひとり ダメなのと 思う朝まだ 終わらぬ気配
動物,愛用の図鑑の馬はどれもみな左を向きて立たされており,僕たちはプリンを食べる動物だ生きていないと死んでしまうよ,込み入った話のようね老い猫は膝のうえからゆっくり下りる,夢を見ない動物園のふくろうは月とふたりで叙事詩をつむぐ,雨の降る動物園で声にする「大人一枚」「絶滅危惧種」,昼寝する私をよそに伸びているキュウリがたぶん動物だろう,オオカミになった翌朝薄味のみそ汁でヒトに戻りゆくきみ,記憶には遠く小さいライオンと大きく見えた父の背中と,動物と静物しゃがむしかなくて花壇にしゃがむ私はどちら,たましいのかたちはひどく曖昧でたべっ子どうぶつの山羊を噛む,土砂降りにマンモスたちが目を覚ますグレーゾーンに煙る象徴,安定のどうぶつごっこで転がればどこまでいっても屈託がない,給油時はこころの波にかかわらずみんな頭をさげる動物,「動物を飼っています」は異動時の配慮事項に入りませんか？,たべっ子どうぶつじゃなくてたべられっ子どうぶつな気がするけど美味い,わたくしは水生の動物なればお湯に浸かって取りもどす息,にこにこのどうぶつたちをこなごなにくだいてたべるわたしが最強,ヒトがいる。動物園に。寝て起きて食べて時々静かに笑う,そよ風がはらりはらりと撫でていく動物図鑑のコアラのページ,動物的な、余りに動物的な僕ら  もう来ることのないバスを待つ,ペンギンは狼だった。動物が動物占いなんてするなよ,ミドリムシジュースを買って飲んでみたちょっと値段が張ると思った,噛み付いて歯形をつけて痕を舐め貴方はこれを依存と呼んだ,次々と摘まむたべっ子どうぶつで塾がスタートするさくら組,動くものかわゆし猫に駆け寄って揺れるビニール袋と気付く,「人間も動物なんだ」という君は私が愛でるネコも触れない,動物の一人としては愛し合うことも恐れず晒し合う夜,ウサギなら死ぬかもしれない孤独とう時間がヒトには薬でもある,動物になれればきっと簡単で そうじゃないから悩む距離感,猫と目を合わせないでよ  あなたの目、つられて透けてしまうのだから,ふるさとの保育所で知る人の優しさとたべっ子どうぶつの味,出来るなら理性脱ぎ捨て動物のようにあなたと全てを忘れる
